session,subject,region,target,cell_subset,n_trials,n_neurons_total,n_neurons_sampled,n_sessions,n_subjects,n_mice,n_trials_short,n_trials_long,subset_neuron_limit,subset_available_neurons,subset_bootstrap_multiplier,actual,predicted,value,orientation_idx,orientation_deg
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,repeat,11.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,to,27.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,repeat,347.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,to,145.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,repeat,5.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,to,7.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,repeat,290.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,to,265.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,repeat,13.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,to,17.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,repeat,701.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,repeat,to,253.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,repeat,11.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1858,130,130,1,1,1,932,926,130,130,1.0,to,to,25.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,repeat,2142.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,change,1458.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1858,97,97,1,1,1,932,926,97,97,1.0,change,repeat,48.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1858,97,97,1,1,1,932,926,97,97,1.0,change,change,72.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori1,ori1,365.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori1,ori2,41.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori1,ori3,46.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori1,ori4,48.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori2,ori1,40.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori2,ori2,267.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori2,ori3,79.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori2,ori4,34.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori3,ori1,53.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori3,ori2,69.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori3,ori3,243.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori3,ori4,24.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori4,ori1,43.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori4,ori2,39.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori4,ori3,49.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,exc,1858,97,97,1,1,1,932,926,97,97,1.0,ori4,ori4,418.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,repeat,630.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,to,282.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,repeat,12.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,to,26.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,repeat,344.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,to,148.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,repeat,5.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,to,7.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,repeat,298.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,to,257.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,repeat,13.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,to,17.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,repeat,647.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,repeat,to,307.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,repeat,13.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,exc,1858,97,97,1,1,1,932,926,97,97,1.0,to,to,23.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,repeat,2001.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,change,1599.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,change,repeat,41.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,change,change,79.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori1,ori1,399.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori1,ori2,31.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori1,ori3,23.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori1,ori4,47.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori2,ori1,54.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori2,ori2,179.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori2,ori3,85.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori2,ori4,102.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori3,ori1,23.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori3,ori2,72.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori3,ori3,213.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori3,ori4,81.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori4,ori1,63.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori4,ori2,71.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori4,ori3,80.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,ori4,ori4,335.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,repeat,579.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,to,333.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,repeat,13.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,to,25.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,repeat,288.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,to,204.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,repeat,3.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,to,9.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,repeat,290.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,to,265.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,repeat,18.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,to,12.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,repeat,644.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,repeat,to,310.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,repeat,14.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,vip,1858,16,97,1,1,1,932,926,97,16,6.0625,to,to,22.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,repeat,1703.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,change,1897.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,change,repeat,53.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,change_vs_repeat,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,change,change,67.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori1,ori1,196.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori1,ori2,119.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori1,ori3,59.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori1,ori4,126.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori2,ori1,122.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori2,ori2,143.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori2,ori3,67.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori2,ori4,88.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori3,ori1,86.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori3,ori2,65.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori3,ori3,132.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori3,ori4,106.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori4,ori1,120.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori4,ori2,97.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori4,ori3,109.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,orientation,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,ori4,ori4,223.0,,
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,repeat,518.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,to,394.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,repeat,24.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,to,14.0,1.0,0.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,repeat,225.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,to,267.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,repeat,9.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,to,3.0,2.0,45.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,repeat,300.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,to,255.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,repeat,16.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,to,14.0,3.0,90.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,repeat,507.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,repeat,to,447.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,repeat,15.0,4.0,135.0
YH17VT_V1_20250416_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,sst,1858,17,97,1,1,1,932,926,97,17,5.705882352941177,to,to,21.0,4.0,135.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,repeat,2111.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,change,1489.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,all,1855,234,234,1,1,1,928,927,234,234,1.0,change,repeat,49.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,all,1855,234,234,1,1,1,928,927,234,234,1.0,change,change,71.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori1,ori1,364.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori1,ori2,44.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori1,ori3,29.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori1,ori4,32.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori2,ori1,49.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori2,ori2,334.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori2,ori3,67.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori2,ori4,57.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori3,ori1,27.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori3,ori2,60.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori3,ori3,306.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori3,ori4,47.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori4,ori1,38.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori4,ori2,54.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori4,ori3,54.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,all,1855,234,234,1,1,1,928,927,234,234,1.0,ori4,ori4,293.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,repeat,518.0,1.0,0.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,to,292.0,1.0,0.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,repeat,11.0,1.0,0.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori1_0deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,to,25.0,1.0,0.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,repeat,510.0,2.0,45.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,to,274.0,2.0,45.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,repeat,13.0,2.0,45.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori2_45deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,to,19.0,2.0,45.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,repeat,378.0,3.0,90.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,to,224.0,3.0,90.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,repeat,5.0,3.0,90.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori3_90deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,to,9.0,3.0,90.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,repeat,432.0,4.0,135.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,repeat,to,198.0,4.0,135.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,repeat,12.0,4.0,135.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,to_or_repeat_ori4_135deg,all,1855,234,234,1,1,1,928,927,234,234,1.0,to,to,18.0,4.0,135.0
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1855,160,160,1,1,1,928,927,160,160,1.0,repeat,repeat,2017.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1855,160,160,1,1,1,928,927,160,160,1.0,repeat,change,1583.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1855,160,160,1,1,1,928,927,160,160,1.0,change,repeat,50.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,change_vs_repeat,exc,1855,160,160,1,1,1,928,927,160,160,1.0,change,change,70.0,,
YH17VT_V1_20250417_1451ShortLong,YH17VT,V1,orientation,exc,1855,160,160,1,1,1,928,927,160,160,1.0,ori1,ori1,370.0,,
